Unnamed: 0,smiles,value,log_value,init_value
386,COc1c(N2CC[C@@H]([C@@H](N)CC#N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.5,-0.6931471805599453,0.4068730072550388
3441,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4cccc(F)c4-n4nccn4)C[C@H]3C2)n1,0.7,-0.3566749439387324,0.4482753118990957
437,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H](C)C(=O)CNS(=O)(=O)c1ccccn1,0.71,-0.342490308946776,0.4500207057690299
3819,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,0.8,-0.2231435513142097,0.4647061100312145
802,CNc1nc2cc(-c3ccccc3)nn2c2c1ncn2C,2.1,0.7419373447293773,0.5834575816693855
3595,COc1cc(-c2cc(=O)n3ncc(-c4ccnn4C)c3[nH]2)ccc1Cl,0.71,-0.342490308946776,0.4500207057690299
1614,COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]1[C@@H](O)c2cc(OCc3nc4cc(F)c(F)cc4s3)ccc2OC1(C)C,3.8,1.33500106673234,0.6564330079282452
3856,COc1ccccc1-n1nc(C2CC(C)(C)OC(C)(C)C2)cc1-c1csc(Cl)c1,10.2,2.322387720290225,0.777929162982787
1239,CC(C)[C@H](C(=O)Nc1ncc(F)s1)c1ccc(Cl)cc1,9.8,2.2823823856765264,0.7730065783805738
1143,CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc2sc(-c3cccc(C(=O)O)c3)cc2c1,0.72,-0.3285040669720361,0.4517416877343728
3559,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C2CC21,2.0,0.6931471805599453,0.5774540395618373
4144,O=C(CN1CCC(c2ccc(F)cc2)(c2ccc(F)cc2)C1=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,13.2,2.580216829592325,0.8096545719990695
750,Sc1nc(-c2cccnc2)nn1Cc1ccccc1,1.3,0.262364264467491,0.5244469751258097
3945,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,18.5,2.917770732084279,0.8511899736865948
332,CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNS(=O)(=O)c2n[nH]c3cc(F)ccc3c2=O)[C@@H](O)[C@H]1O,0.57,-0.5621189181535413,0.4229957997077144
