smiles,value,log_value,init_value
Nc1ncc(F)c2c1ncn2[C@@H]1CC[C@@H](O)[C@H]1O,0.9,-0.1053605156578262,0.4323918689148059
O=C(O)CCNCCCc1ccc(OCCCc2ccccc2)cc1,3.8,1.33500106673234,0.6478661015360427
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CN(CCc2ccc(Cl)c(Cl)c2)Cc2cccc(O)c2)cc1,0.6,-0.5108256237659907,0.3717353753700985
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccnc(O)n1,1.2,0.1823215567939546,0.4754283359785623
CCc1ccc([C@@H]2Oc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc(F)c3-c3cc4cc(-c5cnc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)[C@@H]6CCOC(C)(C)C6)[nH]5)ccc4n32)s1,5.2,1.6486586255873816,0.6947884317525903
COc1cccc([C@]2(c3cc(OCc4ccc5ccccc5n4)ccc3-c3n[nH]c(=O)o3)C[C@H]3CC[C@H]2C3)c1,1.2,0.1823215567939546,0.4754283359785623
COc1cc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)ccc1-n1cnc(C)c1,7.7,2.0412203288596382,0.7535146105143912
Nc1ncnc2c1C(=O)N(c1ccc(-c3ccccc3F)cc1)CCO2,6.7,1.9021075263969205,0.7327037080820294
Cc1cc(S(=O)(=O)n2ccc(NC(=O)c3ccccn3)c2)ccc1Cl,2.783,1.0235294825437538,0.6012707872712828
CCCC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2=O,1.8,0.5877866649021191,0.5360848295232696
CN1CCC[C@@H]1COc1cc(Nc2nc3cc(Oc4ccnc5[nH]ccc45)ccc3o2)ccc1Cl,2.87,1.0543120297715298,0.6058757738407146
CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(C(C)C)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,1.4,0.3364722366212129,0.4984888645638235
CC[C@@]12CCC(=O)C(Br)=C1c1ccc3[nH]ncc3c1C2,0.7,-0.3566749439387324,0.3947959039553597
CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1,1.0,0.0,0.4481535196957681
NC[C@]1(CC(=O)O)C[C@H]2CCC[C@H]21,2.3,0.8329091229351039,0.5727544923278288
CC#CCC(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC2Oc3c(CCCC(=O)[O-])cccc3[C@@H]21.[Na+],3.3,1.1939224684724346,0.6267611213206661
CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,1.14,0.131028262406404,0.4677549966019094
COc1ccc(COC(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)nc1,0.25,-1.3862943611198906,0.2407675984788405
CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,0.83,-0.1863295781914934,0.4202791141532193
O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3[C@@]12c1ccc(N2CCCC(F)C2)cc1,0.5,-0.6931471805599453,0.3444605590873043
CCN(Cc1cc(F)ccc1-c1cn(CC(=O)O)c2ccccc12)C(=O)C1CC1,1.9,0.6418538861723947,0.544173140927579
CN1C[C@H](O)C[C@H]1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C,1.8,0.5877866649021191,0.5360848295232696
Cc1nn(-c2ccccn2)c(=O)cc1-c1ccc(OCCCN2CCC[C@H]2C)cc1,1.3,0.262364264467491,0.4874025105356627
C=C(CNN)c1ccccc1.Cl,11.28,2.423031246069913,0.810632500492943
CC(C)(O)Cc1ccc2c(c1)c1cc(OCCC3CC3)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,1.6,0.4700036292457356,0.5184648030423189
Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12,4.1,1.410986973710262,0.6592333895811228
CCO[C@@H](Cc1ccc(OC/C=C(\C)c2ccc(-c3ccccc3)cc2)cc1)C(=O)O,3.55,1.2669476034873244,0.6376854858148125
O=S(=O)(c1ccc(Cl)cc1)N1C2COCC1c1cn[nH]c1C2,1.15,0.1397619423751586,0.4690615317193651
Cc1c[nH]c2ncnc(-c3ccc(NC(=O)N(CCO)c4ccccc4)cc3)c12,2.2,0.7884573603642703,0.5661046277759588
CC(=O)N(c1ccccc1)[C@@H]1C[C@H](C)N(C(=O)c2cccc(OC(F)(F)F)c2)c2ccccc21,5.1,1.62924053973028,0.6918835381479657
Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,1.5,0.4054651081081644,0.5088100132404754
CCCCN1CCN(c2ncccc2-c2nc3cc(OC)cc(CC)c3c(=O)o2)CC1,0.85,-0.1625189294977749,0.4238411233863308
O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)nn1,1.6,0.4700036292457356,0.5184648030423189
COc1cc2nncc(-c3cnc(N4CCC(C(C)(C)O)CC4)c(C)c3)c2cc1OC1CC1,1.48,0.3920420877760237,0.5068019653718786
COc1ccc(COP(=O)(Cc2cccc3ccccc23)OCc2ccc(OC)c(Br)c2)cc1Br,2.0,0.6931471805599453,0.5518464803042319
CNc1nc2[nH]c(-c3cccc(CNC(=O)COC)n3)cc2c2c1ncn2C,3.7,1.308332819650179,0.6438766032422554
O=C(O)c1cc(C2CC2)c2cc(N3CCNCC3)c(F)cn2c1=O,3.4,1.2237754316221157,0.6312270446032583
[2H]C([2H])([2H])C([2H])([2H])c1cc(OC(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,4.542,1.5133674436833666,0.6745492335140392
FC(F)(F)COC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,1.4,0.3364722366212129,0.4984888645638235
CC(C)(C[C@@](O)(Cc1cc2ccncc2[nH]1)C(F)(F)F)c1cc(F)ccc1O,1.85,0.6151856390902335,0.5401836426337917
O=C(NC1CCN(C(=O)CCc2cccnc2)CC1)C(C1CCCCC1)C1CCCCC1,0.2,-1.6094379124341005,0.2073859212169275
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC=C(c6ccc(C(=O)O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,2.0,0.6931471805599453,0.5518464803042319
Cc1ccc(-c2ccccc2C(=O)Nc2ccc(C(=O)N3C[C@@H]4C5CCC(C5)N4Cc4cc(Cl)ccc43)cc2)cc1,2.5,0.9162907318741552,0.5852281575661449
CC[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1O,1.34,0.29266961396282,0.4919361096031888
O=C(CCCCCCC(=O)Nc1ccccc1)NO,0.7,-0.3566749439387324,0.3947959039553597
Cc1c2ccc(N(C)c3ccnc(Nc4ccc(C(=O)Nc5ccccc5N)cc4)n3)cc2nn1C,1.64,0.494696241836107,0.522158751710746
CC(=O)OC[C@@]1(C)[C@@H]2C[C@H](OC(=O)c3ccccc3F)[C@@]3(C)Oc4cc(-c5cccnc5)oc(=O)c4[C@H](O)[C@@H]3[C@@]2(C)CC[C@@H]1OC(C)=O,1.0,0.0,0.4481535196957681
Cc1cc(Cl)c(OCCO)cc1NC(=O)C1=CNC(=O)C[C@H]1c1ccc(F)cc1,4.0,1.3862943611198906,0.6555394409126956
C[C@@H]1CN(C(=O)c2cccc(S(=O)(=O)Nc3ccc(F)cc3)c2)C[C@H](C)O1,0.31,-1.171182981502945,0.2729476843807022
CC(C)N1CCN(C(=O)c2ccc3c(CN4CCOCC4)c[nH]c3c2)CC1,3.5,1.252762968495368,0.6355635024342003
Cc1ccc(C)c(-c2nc(CN3CCC(C(=O)NCCCN4C[C@H](C)C[C@H](C)C4)CC3)c(C)o2)c1,0.5,-0.6931471805599453,0.3444605590873043
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,2.82,1.0367368849500225,0.6032465792760155
O=C(Nc1ccc(Cl)cn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ccccc1Cl,0.4,-0.916290731874155,0.3110788818253913
O=C(O)COc1cccc2c1CC[C@](O)(COC(=O)N(c1ccccc1)c1ccccc1)C2,1.8,0.5877866649021191,0.5360848295232696
CCc1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)cs1,0.74,-0.3011050927839216,0.4031090047634149
Cc1ccnc2c3c(nn12)CN([C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3.O=C(O)C(F)(F)F,3.0,1.0986122886681098,0.6125029738489391
Cc1cc(C)cc(C/N=C(\N)c2ccc(OC(F)(F)F)cc2)c1,1.533,0.427226599889677,0.5120654740911694
CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1,0.75,-0.2876820724517809,0.4051170526320116
O=S(=O)(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)c1ccccc1,0.4167,-0.8753887405537293,0.3171977101114278
CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C(C)(C)O,0.95,-0.0512932943875505,0.4404801803191151
Cc1c(COc2ccccc2F)oc2cccc(OCCCNCc3cccnc3)c12,1.6,0.4700036292457356,0.5184648030423189
Cc1ccccc1[C@@H]1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)C[C@H]1O,0.9,-0.1053605156578262,0.4323918689148059
CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(C(=O)O)n(C)c(=O)c3ccccc23)cc1,0.22,-1.5141277326297755,0.2216440686886545
COc1cc2nc([C@@H](CNC(=O)c3c(Cl)cc(-n4cnc(C)n4)cc3Cl)c3cccc(F)c3)[nH]c2cc1Cl,1.03,0.0295588022415444,0.4525754372948411
CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,2.3,0.8329091229351039,0.5727544923278288
CCc1c2c(nc3ccc(OC(=O)N4CCN(C(=O)c5ccc(COC(=O)N[C@@H](CCC(=O)N6CCN(c7cccc(NC8=NCCCN8)c7)CC6)C(=O)O)cc5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl,13.0,2.5649493574615367,0.8318630696229672
C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1,1.633,0.490418813988328,0.5215188599680327
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOCCCc3ccc4c(c3)c(=O)c(C(=O)O)cn4C3CC3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,0.1117,-2.1919385729069822,0.1202453834857854
COc1ccc(-c2cc(C(C)(C)C)c(OC)c3cc(N4CC[C@H](CNS(C)(=O)=O)C4)cnc23)c(=O)[nH]1,5.6,1.7227665977411035,0.705874785780751
CN1CCN(Cc2cccc3c2ccn3S(=O)(=O)c2ccccc2Br)CC1,3.17,1.1537315878891892,0.620748673295167
COc1cccc(Br)c1-c1nc(CN2CCC(C(=O)NCCCN3C[C@H](C)C[C@H](C)C3)CC2)c(C)o1,0.05833,-2.84163873821659,0.023051979922723
COc1cc2c(cc1OC)[C@@H]1[C@@H](O)[C@@H]3CCC(=O)N3C[C@@H]1c1cc(OC)c(OC)cc1-2,7.6,2.028148247292285,0.7515590621445065
C[C@](O)(c1ccc(C(=O)N(C2CC2)[C@H]2CC[C@](COC(N)=O)(c3ccccc3)CC2)cc1)C(F)(F)F,3.9,1.3609765531356006,0.6517519646888339
COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccccn5)cccc4c3)c2cc1OC,6.1,1.8082887711792657,0.7186686737315173
N=[11C](N)NCCc1cc(O)ccc1F,20.0,2.995732273553991,0.8963070393915362
O=C(O)C1CCN(c2cc3cccnc3c(-c3cccc(F)c3)n2)CC1,16.65,2.8124102164264526,0.8688825509401339
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1,0.7833,-0.2442395146089442,0.4116159428611967
O=C(O)c1cccc(-c2cccc(NCCNC[C@H](O)c3cccc(Cl)c3)c2)c1,2.1,0.7419373447293773,0.5591453581085308
CN(C)[C@@H]1CCN(c2ccc(-c3coc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1.Cl,5.0,1.6094379124341005,0.6889211181746087
NC(=O)c1cc(Cl)c2c(Cl)c(C3CC3)n([C@H]3CCCNC3)c2n1,13.6,2.6100697927420065,0.8386129658201859
CC(C)C[C@H](CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCN(C)C,0.4167,-0.8753887405537293,0.3171977101114278
Cn1nc(-c2cnc3[nH]cc(C(=O)NC(C)(C)C)c3n2)c2cc(CO)ccc21,0.71,-0.342490308946776,0.3969178873359719
CC1(C)[C@H](C(=O)OCOC(=O)CCCCC(=O)O)N2C(=O)C[C@H]2S1(=O)=O,1.0,0.0,0.4481535196957681
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,5.0,1.6094379124341005,0.6889211181746087
Cc1nn(-c2cccc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)c(C)c1CC(=O)O,1.3,0.262364264467491,0.4874025105356627
COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,16.7,2.8154087194227095,0.8693311189525205
O=C(O)CCc1cc(F)c(OCc2c(C(F)(F)F)ccn2-c2ccc(Cl)cc2)c(F)c1,1.64,0.494696241836107,0.522158751710746
CCc1cc(N2CC[C@@H](NC)C2)nc(N)n1,5.3,1.667706820558076,0.6976379906718995
CC(C)(C)CNCCS(=O)(=O)NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1,2.6,0.9555114450274363,0.5910954711441265
CC(C)n1c(=O)c(C(=O)N[C@H]2C[C@H]3CC[C@@H](C2)N3C[C@@H](O)CN2CCN(S(C)(=O)=O)CC2)cc2ccccc21,5.2,1.6486586255873816,0.6947884317525903
C[C@@H]1CCCN1CCc1cc2cc(-c3cn[nH]c3)ccc2o1,2.9,1.0647107369924282,0.6074313925728927
CC1(NC2=NS(=O)(=O)c3sc(Br)cc3N2)CC1,2.6,0.9555114450274363,0.5910954711441265
CC(C)Nc1nc2c(C(=O)N(C)C)c(Cl)c(Cl)cc2n1C1CCN(c2ccc(C(C)(C)C)cc2)CC1,3.7,1.308332819650179,0.6438766032422554
Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,1.4,0.3364722366212129,0.4984888645638235
Cc1ccc(CN2CCOCC2)cc1NC(=O)c1ccc(Nc2ncc(F)c(-c3ccc(OC(F)(F)F)cc3)n2)cc1,6.98,1.9430489167742813,0.7388284303613957
O=c1[nH]c(=O)c2cc(-c3ccncn3)c(-c3ccco3)nc2[nH]1,0.4,-0.916290731874155,0.3110788818253913
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,0.5,-0.6931471805599453,0.3444605590873043
Nc1nc(Nc2ccc(N3CCOCC3)cc2)nn1-c1ccccn1,2.84,1.043804052173115,0.6043038085528994
N#Cc1ccc(N2C(=O)C3Cc4ccccc4N3C2=S)cc1C(F)(F)F,10.36,2.337952236831337,0.7979049087187746
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1.6,0.4700036292457356,0.5184648030423189
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H]1C(=O)CN(S(=O)(=O)c2ccccn2)CC[C@@H]1C,0.975,-0.0253178079842898,0.4443660434719063
OC[C@H]1O[C@@H](Oc2cccc3[nH]cc(CCc4ccc5c(c4)CCO5)c23)[C@H](O)[C@@H](O)[C@@H]1O,0.67,-0.4004775665971252,0.388243148994725
N#CCNC(=O)C1(NC(=O)c2ccc(-c3csc(N4CCOCC4)n3)cc2)CCCCC1,0.4833,-0.7271177001310987,0.3393786603989261
CC(=O)c1ccc(/N=N/N(C)C(=O)NCCc2ccc(O)c(O)c2)cc1,9.3,2.2300144001592104,0.7817576976211777
Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2cnc(CO)cc21,13.0,2.5649493574615367,0.8318630696229672
COCCN(C)CCOc1ccc2[nH]c(-c3cc4ccccc4nc3O)cc2c1,1.4,0.3364722366212129,0.4984888645638235
Cn1c2c(c(=O)n1-c1ccccc1Cl)[C@H]1CC[C@]2(C)C1(C)C,4.9,1.589235205116581,0.6858988473022559
Cl.Cn1c(=O)[nH]c2cc(N3CCC[C@@](C)(N)C3)n(Cc3ccccc3)c2c1=O,1.3,0.262364264467491,0.4874025105356627
Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C.Cl,2.822,1.0374458534306223,0.6033526390607096
Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,1.1,0.0953101798043249,0.462411667167495
Cc1cccc(NC(=O)c2cccc3oc(=O)[nH]c23)n1,0.22,-1.5141277326297755,0.2216440686886545
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(=O)CC(C)(C)C)n3)nc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)O,1.2,0.1823215567939546,0.4754283359785623
O=C(O)[C@H](Cc1ccc(OC(=O)N2CCCC2)cc1)NC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccccc1,0.2,-1.6094379124341005,0.2073859212169275
COc1ccc2nc(C)cc(SCC(=O)N/N=C/c3cc(OC)c(OC)c(OC)c3)c2c1,11.3,2.424802725718295,0.8108975091008552
Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n([C@@H]3CCOC3)c2n1,2.8,1.029619417181158,0.6021818251722872
Cc1ccc(S(=O)(=O)c2cc(F)c(O)c3ncccc23)cc1,0.26,-1.3470736479666092,0.2466349120568222
C[C@@H](O[C@@H]1CN(C2=CC(=O)CC2)C[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.6,1.2809338454620642,0.6397777901317334
O=C(NCCN1CCc2cc(F)ccc21)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1,1.12,0.1133286853070032,0.4651071873019105
CC1(c2ccc(Nc3nc(N4CCc5ccccc5C4)nc(N4CCc5ccccc5C4)n3)cc2)NC(=O)c2ccccc2N1,12.79,2.548663615590751,0.8294267662841541
O=C1Nc2ccccc2-c2ccnc3[nH]cc(c23)C1c1ccc(O)cc1,3.6,1.2809338454620642,0.6397777901317334
N#Cc1cc(Cl)cc(-c2cc(-c3ccc(F)cn3)ncn2)c1,2.3,0.8329091229351039,0.5727544923278288
CCCC[C@H](CN(O)C=O)C(=O)N1CC2(CC2)C[C@H]1c1nc2ccccc2[nH]1,5.23,1.6544112780768316,0.6956490131481619
Cl.NC(CO)(CO)CCc1ccc(-c2coc(Cc3ccc(Cl)cc3)n2)cc1,21.1,3.0492730404820207,0.9043165946371194
O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3[C@@]12c1ccc(N2CCC(C(F)(F)F)CC2)cc1,0.5,-0.6931471805599453,0.3444605590873043
Cc1nsc(/C=N/[O-])n1.[Na+],0.1283,-2.0533840073605463,0.1409727751715212
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1,1.3,0.262364264467491,0.4874025105356627
CC(C)(N)CNC(=O)C[C@H]1CC[C@@]2(CC1)OO[C@@]1(O2)C2CC3CC(C2)CC1C3.Cc1ccc(S(=O)(=O)O)cc1,0.6167,-0.4833725969846899,0.3758422746037028
CS(=O)(=O)c1cc(F)cc2c1c(Sc1ccc(C(F)(F)F)cc1)c1n2CCC[C@H]1CC(=O)O,4.7,1.547562508716013,0.6796647236016851
CN1CCN(CCC(=O)NS(=O)(=O)c2ccc(Nc3nc(N)n(C(=O)c4c(F)cccc4F)n3)cc2)CC1,0.16,-1.8325814637483104,0.1740042439550144
CC(=O)N(C)[C@@H](CC(C)(C)C)C(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2(C)CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc4cc(F)ccc4c4ccccc34)CN2C1=O,1.7,0.5306282510621704,0.5275340839947946
CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CC(=O)O)cc1)C2=O,19.9,2.990719731730447,0.895557176568121
CCCCNCc1ccc(-c2nc(CN(C3CCOCC3)S(=O)(=O)c3ccc(OC)cc3)cs2)cc1,0.6,-0.5108256237659907,0.3717353753700985
Cc1ccc(CN2CC[C@@H](N3CC[C@@H](c4ccc(O)cc4)[C@H](F)C3)C2=O)cc1,0.9,-0.1053605156578262,0.4323918689148059
Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,4.4,1.4816045409242156,0.6697975883844227
Cc1c(C(=O)c2ccc(Cl)cc2)c2ccc(OC(F)(F)F)cc2n1Cc1cccc(O[C@@H](C)C(=O)O)c1,1.5,0.4054651081081644,0.5088100132404754
CC[C@@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccccc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,0.54,-0.616186139423817,0.3559737245891364
CC(=O)N1CCCC1(Cc1ccc(S(C)(=O)=O)cc1)C(=O)OCc1ccccc1,0.3,-1.203972804325936,0.2680424147616348
Cc1noc(NS(=O)(=O)c2ccsc2C(=O)Nc2ccc3c(c2)OCO3)c1Br,0.5,-0.6931471805599453,0.3444605590873043
CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,0.4,-0.916290731874155,0.3110788818253913
CC(C)(C)N1CCN(c2ccc(-c3ccc(C(=O)NC4(C(=O)NCC#N)CCCCC4)cc3)cc2)CC1,2.4,0.8754687373538999,0.5791212965870262
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCN(CC#CC#CCN2CC[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@H](C)NC)C3CCCCC3)c3ccccc32)c2ccccc21)C1CCCCC1,0.6,-0.5108256237659907,0.3717353753700985
Cc1cc2c(-c3ccc(S(=O)(=O)NCC(C)(C)O)cc3)ccnc2[nH]1,0.6,-0.5108256237659907,0.3717353753700985
Nc1nc(Nc2cccc(C(=O)N3CCOCC3)c2)nn1-c1ccccn1,2.923,1.0726104861291088,0.6086131738727674
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2ncn(Cc3nccc4ccccc34)c(=O)c21,1.8,0.5877866649021191,0.5360848295232696
[18F]c1ccc(CC2CCNCC2)cc1,0.1667,-1.7915594892253888,0.1801410214065947
COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1,0.6,-0.5108256237659907,0.3717353753700985
COc1ccc(N(Cc2cnccc2C)C2CCN([C@H](C)CCNC(=O)c3c(C)ccnc3Cl)CC2)cc1,3.0,1.0986122886681098,0.6125029738489391
CCCCN(c1c(OC)nn2c(-c3c(OC)cc(COCC)cc3OC)csc12)C1CCOCC1,5.2,1.6486586255873816,0.6947884317525903
O=C(NCc1ccccc1)c1ccccc1C(=O)N1CCCC1,0.2833,-1.2612488721456665,0.2594740685130918
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)N5CCCCC5)C(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,1.16,0.1484200051182732,0.4703567547025158
CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)n2)cc1.O=C(O)C(F)(F)F,1.8,0.5877866649021191,0.5360848295232696
O=C(CCCCCCCCCCCCc1ccc(C(F)(F)F)cc1)Nc1ccc2nc([N+]34CCC(CC3)CC4)ccc2c1,0.6,-0.5108256237659907,0.3717353753700985
CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccc(F)cc2C1,1.5,0.4054651081081644,0.5088100132404754
CCn1ncc2cc(-c3cc(=O)n4ncc(-c5nc(C)no5)c4[nH]3)ccc21,1.62,0.4824261492442928,0.5203231787423075
NCCNc1cc(N2CCCc3ccccc3C2)nc2ccccc12,12.0,2.4849066497880004,0.8198888950658667
COc1ccc(N2CCN(CC[C@@H](OC(N)=O)c3ccccc3)CC2)cc1,2.6,0.9555114450274363,0.5910954711441265
COc1ccc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)nc1,0.57,-0.5621189181535413,0.3640620359934456
CC(=O)Nc1ccc(Sc2nc(Nc3cc(C)n[nH]3)c3ccccc3n2)cc1,1.0,0.0,0.4481535196957681
